SampleID	Gtseq_Chr28_Geno	Pop_Structure_ID	CV_Fall	CV_Late_Fall	CV_Spring	CV_Winter	Tributary	ButteFall	FRHfall	FRHsp	MillDeerFall	SanJoaquinFall	ButteSp	MillDeerSp	ColemanLF	SacWin
F6122_10_C_21	LATE	FALL	1	0	0	0		0.003	0.057	0.026	0.109	0.805	0	0	0	0
F6122_10_C_22	HETEROZYGOTE	FALL	1	0	0	0		0.007	0.989	0.001	0.001	0.003	0	0	0	0
F6122_10_C_23	LATE	FALL	1	0	0	0		0	0.913	0	0.005	0.082	0	0	0	0
F6122_10_C_24	LATE	FALL	1	0	0	0		0.012	0.075	0.003	0.006	0.904	0	0	0	0
F6122_10_C_25	LATE	FALL	1	0	0	0		0.126	0.002	0	0.096	0.776	0	0	0	0
F6122_10_C_26	LATE	FALL	1	0	0	0		0	0.198	0	0.497	0.305	0	0	0	0
F6122_10_C_27	LATE	FALL	1	0	0	0		0.007	0.075	0	0.913	0.005	0	0	0	0
F6122_10_C_28	LATE	FALL	1	0	0	0		0.001	0.007	0	0.415	0.578	0	0	0	0
F6122_10_C_29	LATE	FALL	1	0	0	0		0	0.15	0	0.546	0.304	0	0	0	0
F6122_10_C_3	LATE	FALL	0.76	0.24	0	0		0.18	0.08	0	0.372	0.124	0	0	0.243	0
F6122_10_C_30	LATE	FALL	1	0	0	0		0	0.001	0	0.005	0.989	0	0	0.005	0
F6122_10_C_31	LATE	FALL	1	0	0	0		0	0.189	0.051	0	0.76	0	0	0	0
F6122_10_C_32	LATE	FALL	1	0	0	0		0.013	0.639	0.12	0.037	0.191	0	0	0	0
F6122_10_C_33	LATE	FALL	1	0	0	0		0.055	0.92	0.003	0.02	0.002	0	0	0	0
F6122_10_C_34	LATE	LATEFALL	0.49	0.51	0	0		0.001	0.015	0	0.29	0.184	0	0	0.509	0
F6122_10_C_35	LATE	FALL	0.99	0.01	0	0		0.181	0.724	0.003	0.004	0.079	0	0	0.01	0
F6122_10_C_36	HETEROZYGOTE	FALL	1	0	0	0		0	0.995	0.005	0	0	0	0	0	0
F6122_10_C_37	LATE	FALL	0.92	0.08	0	0		0.41	0.358	0.001	0.031	0.118	0	0	0.082	0
F6122_10_C_38	LATE	FALL	1	0	0	0		0.025	0.001	0	0.006	0.967	0	0	0	0
F6122_10_C_39	LATE	FALL	1	0	0	0		0	0.279	0.01	0.177	0.534	0	0	0	0
F6122_10_C_4	LATE	FALL	1	0	0	0		0.003	0.054	0.003	0.097	0.843	0	0	0	0
F6122_10_C_40	LATE	FALL	1	0	0	0		0.002	0.018	0	0.436	0.543	0	0	0	0
F6122_10_C_41	HETEROZYGOTE	FALL	1	0	0	0		0.001	0.571	0.001	0.001	0.426	0	0	0.001	0
F6122_10_C_42	LATE	FALL	1	0	0	0		0.002	0.063	0	0.052	0.882	0	0	0	0
F6122_10_C_43	LATE	FALL	1	0	0	0		0	0.054	0	0.914	0.032	0	0	0	0
F6122_10_C_44	LATE	FALL	1	0	0	0		0.039	0.476	0.318	0.046	0.121	0	0	0	0
F6122_10_C_45	LATE	FALL	1	0	0	0		0.029	0.935	0.025	0.007	0.004	0	0	0	0
F6122_10_C_46	LATE	FALL	1	0	0	0		0	0.98	0.001	0.002	0.017	0	0	0	0
F6122_10_C_47	LATE	FALL	1	0	0	0		0.007	0.352	0.009	0.387	0.24	0	0	0.005	0
F6122_10_C_48	LATE	FALL	1	0	0	0		0.002	0.13	0.009	0.773	0.087	0	0	0	0
F6122_10_C_49	LATE	FALL	1	0	0	0		0.001	0.001	0	0.001	0.998	0	0	0	0
F6122_10_C_5	LATE	FALL	1	0	0	0		0.183	0.644	0.002	0.102	0.069	0.001	0	0	0
F6122_10_C_50	LATE	FALL	1	0	0	0		0.504	0.01	0.006	0.008	0.472	0	0	0	0
F6122_10_C_6	LATE	FALL	1	0	0	0		0.001	0.015	0	0	0.983	0	0	0	0
F6122_10_C_7	LATE	FALL	1	0	0	0		0.008	0.442	0.005	0.003	0.541	0	0	0	0
F6122_10_C_8	LATE	FALL	1	0	0	0		0.029	0.035	0	0	0.934	0	0	0.001	0
F6122_10_C_9	LATE	FALL	1	0	0	0		0.099	0.439	0.019	0.006	0.437	0	0	0	0
F6122_10_D_1	LATE	FALL	0.98	0.02	0	0		0.005	0.689	0.016	0.042	0.232	0	0	0.017	0
F6122_10_D_10																
F6122_10_D_11	LATE	FALL	1	0	0	0		0.076	0.085	0.004	0	0.835	0	0	0	0
F6122_10_D_12	LATE	FALL	0.98	0.02	0	0		0	0.762	0.014	0	0.201	0	0	0.022	0
F6122_10_D_13	LATE	FALL	1	0	0	0		0.109	0.074	0	0.041	0.776	0	0	0	0
F6122_10_D_14	LATE	FALL	1	0	0	0		0.032	0.062	0	0.483	0.423	0	0	0	0
F6122_10_D_15	LATE	FALL	1	0	0	0		0.007	0.867	0.087	0.001	0.039	0	0	0	0
F6122_10_D_16	LATE	FALL	1	0	0	0		0.026	0.148	0.795	0.003	0.028	0	0	0	0
F6122_10_D_17	LATE	FALL	1	0	0	0		0	0.988	0.006	0	0.006	0	0	0	0
F6122_10_D_18	LATE	FALL	1	0	0	0		0.008	0.977	0.001	0.014	0.001	0	0	0	0
F6122_10_D_19	LATE	FALL	1	0	0	0		0.002	0.006	0	0.048	0.944	0	0	0	0
F6122_10_D_2	LATE	FALL	1	0	0	0		0.002	0.992	0.001	0.001	0.003	0	0	0	0
F6122_10_D_20	LATE	FALL	1	0	0	0		0	0.999	0	0.001	0	0	0	0	0
F6122_10_D_21	LATE	FALL	1	0	0	0		0.021	0.386	0	0.371	0.221	0	0	0	0
F6122_10_D_22	HETEROZYGOTE	FALL	0.99	0.01	0	0		0.557	0.151	0	0	0.283	0.001	0	0.008	0
F6122_10_D_23	LATE	FALL	1	0	0	0		0	0.778	0	0.02	0.201	0	0	0	0
F6122_10_D_24																
F6122_10_D_25																
F6122_10_D_26	LATE	FALL	1	0	0	0		0	0.586	0.002	0.166	0.246	0	0	0	0
F6122_10_D_27	LATE	FALL	1	0	0	0		0.029	0.007	0	0.101	0.862	0	0	0	0
F6122_10_D_28	LATE	FALL	1	0	0	0		0.183	0.317	0	0.354	0.146	0	0	0	0
F6122_10_D_3	LATE	FALL	0.98	0.01	0.01	0		0.011	0.348	0.456	0.001	0.162	0.01	0	0.013	0
F6122_10_D_4	LATE	FALL	1	0	0	0		0	0.985	0.008	0.001	0.006	0	0	0	0
F6122_10_D_5	HETEROZYGOTE	FALL	1	0	0	0		0.003	0.845	0	0.144	0.008	0	0	0	0
F6122_10_D_6	HETEROZYGOTE	FALL	0.99	0.01	0	0		0.335	0.019	0	0	0.641	0	0	0.005	0
F6122_10_D_7	LATE	FALL	1	0	0	0		0.042	0.956	0	0	0.001	0	0	0	0
F6122_10_D_8	LATE	FALL	1	0	0	0		0.773	0.042	0	0	0.186	0	0	0	0
F6122_10_D_9	HETEROZYGOTE	FALL	1	0	0	0		0.175	0.392	0.117	0.312	0.004	0	0	0	0
F6122_3_A_1	EARLY	SPRING	1	0	0	0	Feather River Spring	0.008	0.84	0.019	0.088	0.045	0	0	0	0
F6122_3_A_10																
F6122_3_A_11																
F6122_3_A_12		FALL	0.97	0.02	0.01	0		0.03	0.204	0.016	0.054	0.667	0.008	0	0.02	0
F6122_3_A_13																
F6122_3_A_14																
F6122_3_A_15																
F6122_3_A_16	HETEROZYGOTE	FALL	1	0	0	0		0.038	0.614	0.347	0.001	0	0	0	0	0
F6122_3_A_17	HETEROZYGOTE	FALL	1	0	0	0		0.031	0.281	0.003	0.676	0.009	0	0	0	0
F6122_3_A_18	LATE	FALL	0.99	0.01	0	0		0.046	0.813	0.023	0.011	0.097	0	0	0.011	0
F6122_3_A_19																
F6122_3_A_2																
F6122_3_A_20	LATE	FALL	0.77	0.01	0.23	0		0.004	0.506	0.004	0.028	0.223	0.23	0	0.005	0
F6122_3_A_21																
F6122_3_A_22	LATE	FALL	1	0	0	0		0.069	0.878	0.038	0.01	0.005	0	0	0	0
F6122_3_A_23																
F6122_3_A_24	LATE	FALL	1	0	0	0		0.008	0.817	0.077	0.015	0.083	0	0	0	0
F6122_3_A_25	LATE	FALL	1	0	0	0		0.003	0.968	0.008	0.012	0.006	0	0	0.003	0
F6122_3_A_26																
F6122_3_A_27																
F6122_3_A_28	LATE	FALL	0.96	0.04	0	0		0.006	0.705	0.005	0.209	0.035	0	0	0.04	0
F6122_3_A_29		FALL	1	0	0	0		0.017	0.239	0.048	0.014	0.68	0	0	0.002	0
F6122_3_A_3		FALL	0.94	0.01	0.05	0		0.047	0.26	0.411	0.17	0.047	0.055	0	0.01	0
F6122_3_A_30	EARLY	SPRING	0.97	0.01	0.02	0	Feather River Spring	0.183	0.39	0.015	0.35	0.034	0.02	0	0.009	0
F6122_3_A_31																
F6122_3_A_32	LATE	FALL	1	0	0	0		0.523	0.465	0.001	0.001	0.01	0	0	0	0
F6122_3_A_33																
F6122_3_A_34	LATE	FALL	1	0	0	0		0.039	0.101	0.851	0.004	0.005	0	0	0	0
F6122_3_A_35	EARLY	SPRING	1	0	0	0	Feather River Spring	0.001	0.209	0.567	0.063	0.161	0	0	0	0
F6122_3_A_36	HETEROZYGOTE	FALL	1	0	0	0		0.291	0.559	0	0	0.15	0	0	0	0
F6122_3_A_37	LATE	FALL	1	0	0	0		0.148	0.847	0	0	0.005	0	0	0	0
F6122_3_A_38		FALL	1	0	0	0		0.016	0.485	0.438	0.003	0.056	0	0.001	0.001	0
F6122_3_A_39	EARLY	SPRING	1	0	0	0	Feather River Spring	0.685	0.042	0.002	0	0.271	0	0	0	0
F6122_3_A_4	HETEROZYGOTE	FALL	1	0	0	0		0.016	0.867	0.003	0.016	0.097	0	0	0.001	0
F6122_3_A_40	HETEROZYGOTE	FALL	1	0	0	0		0.001	0.629	0.015	0.315	0.04	0	0	0.001	0
F6122_3_A_41	LATE	FALL	1	0	0	0		0.045	0.163	0	0.039	0.753	0	0	0	0
F6122_3_A_42																
F6122_3_A_43	EARLY	SPRING	1	0	0	0	Feather River Spring	0.052	0.695	0.043	0.017	0.193	0	0	0	0
F6122_3_A_44	LATE	FALL	1	0	0	0		0	0.998	0.001	0.001	0	0	0	0	0
F6122_3_A_45	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.29	0.647	0.063	0	0	0	0	0
F6122_3_A_46		FALL	0.96	0.04	0	0		0.066	0.419	0.164	0.114	0.2	0.002	0.001	0.035	0
F6122_3_A_47	HETEROZYGOTE	FALL	1	0	0	0		0.005	0.453	0.018	0.086	0.437	0	0	0.002	0
F6122_3_A_48		FALL	0.96	0.04	0	0		0.042	0.668	0.065	0.163	0.026	0.001	0	0.035	0
F6122_3_A_49	HETEROZYGOTE	FALL	1	0	0	0		0	0.889	0.003	0.089	0.018	0	0	0.001	0
F6122_3_A_5																
F6122_3_A_50	LATE	FALL	1	0	0	0		0.208	0.225	0.559	0.006	0.002	0	0	0	0
F6122_3_A_6	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.084	0.904	0	0.011	0	0.001	0	0
F6122_3_A_7																
F6122_3_A_8	LATE	FALL	1	0	0	0		0	0.372	0.286	0.071	0.271	0	0	0	0
F6122_3_A_9	LATE	FALL	1	0	0	0		0.027	0.861	0.11	0.001	0.001	0	0	0	0
F6122_3_B_1	EARLY	SPRING	1	0	0	0	Feather River Spring	0.001	0.22	0.779	0	0	0	0	0	0
F6122_3_B_10	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.158	0.841	0	0.001	0	0	0	0
F6122_3_B_11	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.001	0.998	0.001	0	0	0	0	0
F6122_3_B_12	HETEROZYGOTE	FALL	1	0	0	0		0	0.373	0.626	0	0	0	0	0	0
F6122_3_B_2	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.003	0.997	0	0	0	0	0	0
F6122_3_B_3	HETEROZYGOTE	FALL	1	0	0	0		0.012	0.971	0.004	0.014	0	0	0	0	0
F6122_3_B_4	EARLY	SPRING	1	0	0	0	Feather River Spring	0.002	0.109	0.886	0.003	0	0	0	0	0
F6122_3_B_5	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.036	0.964	0	0	0	0	0	0
F6122_3_B_6																
F6122_3_B_7	EARLY	SPRING	1	0	0	0	Feather River Spring	0.001	0.847	0.128	0.024	0	0	0	0	0
F6122_3_B_8																
F6122_3_B_9																
F6122_4_A_10	LATE	FALL	1	0	0	0		0	0.956	0	0	0.043	0	0	0	0
F6122_4_A_11	HETEROZYGOTE	FALL	1	0	0	0		0	0.976	0.002	0	0.017	0	0	0.004	0
F6122_4_A_12	LATE	FALL	1	0	0	0		0.001	0.008	0	0.001	0.99	0	0	0	0
F6122_4_A_13	LATE	FALL	0.96	0.04	0	0		0.048	0.698	0.059	0.07	0.083	0	0	0.041	0
F6122_4_A_15	LATE	FALL	1	0	0	0		0.004	0.82	0	0.019	0.158	0	0	0	0
F6122_4_A_16	LATE	FALL	1	0	0	0		0.004	0.053	0.041	0.721	0.182	0	0	0	0
F6122_4_A_18	LATE	FALL	1	0	0	0		0	0.714	0.051	0.232	0.002	0	0	0	0
F6122_4_A_19	LATE	FALL	1	0	0	0		0.044	0.843	0	0.112	0	0	0	0	0
F6122_4_A_2	HETEROZYGOTE	FALL	1	0	0	0		0.009	0.773	0.033	0	0.184	0	0	0.001	0
F6122_4_A_20	HETEROZYGOTE	FALL	1	0	0	0		0	0.001	0	0.004	0.996	0	0	0	0
F6122_4_A_21	LATE	FALL	1	0	0	0		0.005	0.929	0.021	0.043	0.002	0	0	0	0
F6122_4_A_22	LATE	FALL	1	0	0	0		0.001	0.524	0.149	0	0.322	0	0	0.004	0
F6122_4_A_23	HETEROZYGOTE	FALL	1	0	0	0		0.003	0.992	0.001	0.002	0.001	0	0	0	0
F6122_4_A_24	HETEROZYGOTE	FALL	1	0	0	0		0	0.838	0.16	0.002	0	0	0	0	0
F6122_4_A_25	LATE	FALL	0.83	0.17	0	0		0.097	0.253	0	0.025	0.453	0	0	0.172	0
F6122_4_A_26	LATE	FALL	1	0	0	0		0.019	0.727	0.146	0.088	0.017	0	0	0.003	0
F6122_4_A_27	LATE	FALL	1	0	0	0		0.01	0.977	0.003	0	0.009	0	0	0	0
F6122_4_A_28	LATE	FALL	1	0	0	0		0	0.936	0.002	0.035	0.028	0	0	0	0
F6122_4_A_29	LATE	FALL	1	0	0	0		0.001	0.988	0.001	0.01	0.001	0	0	0	0
F6122_4_A_3																
F6122_4_A_30	LATE	FALL	1	0	0	0		0	0.174	0	0	0.825	0	0	0	0
F6122_4_A_31																
F6122_4_A_32	LATE	FALL	1	0	0	0		0.004	0.982	0.006	0	0.009	0	0	0	0
F6122_4_A_33	LATE	FALL	1	0	0	0		0.006	0.006	0	0.916	0.072	0	0	0	0
F6122_4_A_34	LATE	FALL	1	0	0	0		0.079	0.218	0	0.001	0.702	0	0	0	0
F6122_4_A_35	LATE	FALL	1	0	0	0		0.082	0.244	0.636	0.004	0.031	0	0	0.003	0
F6122_4_A_36	LATE	FALL	1	0	0	0		0.001	0.961	0.035	0.001	0.001	0	0	0.001	0
F6122_4_A_37	EARLY	SPRING	1	0	0	0	Feather River Spring	0.053	0.063	0.883	0	0.001	0	0	0	0
F6122_4_A_38	HETEROZYGOTE	FALL	1	0	0	0		0.001	0.44	0.559	0	0	0	0	0	0
F6122_4_A_39	LATE	FALL	1	0	0	0		0	0.231	0.072	0.083	0.613	0	0	0	0
F6122_4_A_4	LATE	FALL	0.99	0.01	0	0		0.042	0.645	0.006	0.087	0.213	0	0	0.006	0
F6122_4_A_40	LATE	FALL	0.93	0.07	0	0		0.002	0.085	0	0.004	0.841	0	0	0.068	0
F6122_4_A_41	LATE	FALL	1	0	0	0		0.005	0.92	0	0.074	0	0	0	0	0
F6122_4_A_42	LATE	FALL	0.99	0.01	0	0		0.063	0.813	0	0.008	0.11	0	0	0.005	0
F6122_4_A_43	HETEROZYGOTE	FALL	1	0	0	0		0	0.934	0.006	0.038	0.022	0	0	0	0
F6122_4_A_44	LATE	FALL	1	0	0	0		0.003	0.787	0.21	0	0	0	0	0	0
F6122_4_A_45	EARLY	SPRING	0.99	0.01	0	0	Feather River Spring	0.076	0.234	0	0.631	0.052	0	0	0.006	0
F6122_4_A_46		FALL	0.99	0	0.01	0		0.299	0.554	0.057	0.01	0.069	0.007	0	0.005	0
F6122_4_A_47	LATE	FALL	1	0	0	0		0.118	0.766	0.01	0.003	0.103	0	0	0	0
F6122_4_A_48	HETEROZYGOTE	FALL	1	0	0	0		0.087	0.886	0.01	0.002	0.016	0	0	0	0
F6122_4_A_49	LATE	FALL	1	0	0	0		0.002	0.656	0	0.046	0.293	0	0	0.002	0
F6122_4_A_5	LATE	FALL	0.81	0.19	0	0		0	0.208	0.229	0.028	0.346	0	0	0.189	0
F6122_4_A_50	HETEROZYGOTE	FALL	1	0	0	0		0.128	0.867	0	0.002	0.003	0	0	0	0
F6122_4_A_6	LATE	FALL	1	0	0	0		0	0.999	0.001	0	0	0	0	0	0
F6122_4_A_7	LATE	FALL	1	0	0	0		0.03	0.55	0.001	0.027	0.391	0	0	0.001	0
F6122_4_B_1	HETEROZYGOTE	FALL	1	0	0	0		0.001	0.135	0.826	0	0.038	0	0	0	0
F6122_4_B_10	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.022	0.978	0	0	0	0	0	0
F6122_4_B_11	EARLY	SPRING	1	0	0	0	Feather River Spring	0.006	0.489	0.458	0.044	0.003	0	0	0	0
F6122_4_B_12	EARLY	SPRING	1	0	0	0	Feather River Spring	0.019	0.874	0.002	0.019	0.086	0	0	0	0
F6122_4_B_14	LATE	FALL	1	0	0	0		0	0.766	0	0.003	0.231	0	0	0	0
F6122_4_B_15	HETEROZYGOTE	FALL	1	0	0	0		0.102	0.764	0.129	0	0.005	0	0	0	0
F6122_4_B_16	HETEROZYGOTE	FALL	1	0	0	0		0.003	0.774	0.05	0.029	0.143	0	0	0	0
F6122_4_B_17	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.049	0.95	0	0	0	0	0	0
F6122_4_B_18	HETEROZYGOTE	FALL	1	0	0	0		0	0.998	0.001	0	0.001	0	0	0	0
F6122_4_B_19	HETEROZYGOTE	FALL	1	0	0	0		0	0.986	0	0.009	0.005	0	0	0	0
F6122_4_B_2	EARLY	SPRING	1	0	0	0	Feather River Spring	0.001	0.78	0.213	0.005	0	0	0	0	0
F6122_4_B_20	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.989	0.011	0	0	0	0	0	0
F6122_4_B_21	EARLY	SPRING	1	0	0	0	Feather River Spring	0.353	0.042	0.001	0.242	0.362	0	0	0	0
F6122_4_B_22	EARLY	SPRING	1	0	0	0	Feather River Spring	0.006	0.01	0.979	0	0.005	0	0	0	0
F6122_4_B_23	HETEROZYGOTE	FALL	1	0	0	0		0.007	0.698	0.005	0.003	0.286	0	0	0	0
F6122_4_B_25	EARLY	SPRING	1	0	0	0	Feather River Spring	0.001	0.919	0.045	0.034	0.001	0	0	0	0
F6122_4_B_26	EARLY	SPRING	1	0	0	0	Feather River Spring	0.014	0.209	0.776	0.001	0.001	0	0	0	0
F6122_4_B_3	EARLY	SPRING	1	0	0	0	Feather River Spring	0.022	0.977	0.001	0	0	0	0	0	0
F6122_4_B_30	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.985	0.015	0	0	0	0	0	0
F6122_4_B_31	HETEROZYGOTE	FALL	1	0	0	0		0	0.999	0	0.001	0	0	0	0	0
F6122_4_B_33	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.004	0.996	0	0	0	0	0	0
F6122_4_B_34	HETEROZYGOTE	FALL	1	0	0	0		0.004	0.156	0.836	0	0.004	0	0	0	0
F6122_4_B_35	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.535	0.465	0	0	0	0	0	0
F6122_4_B_36	EARLY	SPRING	1	0	0	0	Feather River Spring	0.049	0.533	0.416	0.001	0.001	0	0	0	0
F6122_4_B_37	HETEROZYGOTE	FALL	1	0	0	0		0	0.075	0.923	0.002	0	0	0	0	0
F6122_4_B_38	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.297	0.698	0.001	0.003	0	0	0	0
F6122_4_B_39	HETEROZYGOTE															
F6122_4_B_4	EARLY	SPRING	1	0	0	0	Feather River Spring	0.002	0.944	0.014	0.009	0.03	0	0	0	0
F6122_4_B_40	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.071	0.929	0	0	0	0	0	0
F6122_4_B_41	HETEROZYGOTE	FALL	1	0	0	0		0.033	0.87	0.053	0.003	0.041	0	0	0	0
F6122_4_B_42	EARLY	SPRING	1	0	0	0	Feather River Spring	0.04	0.687	0.006	0.021	0.245	0	0	0.001	0
F6122_4_B_43	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.873	0.106	0	0.021	0	0	0	0
F6122_4_B_44	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.006	0.993	0	0.001	0	0	0	0
F6122_4_B_45	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.458	0.542	0	0	0	0	0	0
F6122_4_B_46	HETEROZYGOTE	FALL	1	0	0	0		0.001	0.647	0.076	0.013	0.261	0	0	0.002	0
F6122_4_B_47	HETEROZYGOTE	FALL	1	0	0	0		0.001	0.967	0.026	0.002	0.004	0	0	0	0
F6122_4_B_48	EARLY	SPRING	1	0	0	0	Feather River Spring	0.008	0.897	0.039	0	0.055	0	0	0	0
F6122_4_B_49	LATE	FALL	1	0	0	0		0.005	0.704	0.167	0.022	0.1	0	0	0.003	0
F6122_4_B_5	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.85	0.148	0	0.002	0	0	0	0
F6122_4_B_50	EARLY	SPRING	1	0	0	0	Feather River Spring	0.003	0.366	0.172	0.179	0.279	0	0	0	0
F6122_4_B_6	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.373	0.472	0.154	0	0	0	0	0
F6122_4_B_7	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.567	0.427	0	0.006	0	0	0	0
F6122_4_B_8	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.113	0.887	0	0	0	0	0	0
F6122_4_B_9	HETEROZYGOTE															
F6122_4_C_1	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.131	0.868	0.001	0	0	0	0	0
F6122_4_C_2	EARLY	SPRING	1	0	0	0	Feather River Spring	0.003	0.982	0.014	0	0.001	0	0	0	0
F6122_5_A_1																
F6122_5_A_10	LATE	FALL	1	0	0	0		0.009	0.06	0	0.019	0.912	0	0	0	0
F6122_5_A_11	LATE	FALL	1	0	0	0		0.001	0.003	0	0.669	0.326	0	0	0	0
F6122_5_A_12	LATE	FALL	1	0	0	0		0.003	0.986	0.008	0.003	0	0	0	0	0
F6122_5_A_13	LATE	FALL	1	0	0	0		0	0.005	0	0.871	0.125	0	0	0	0
F6122_5_A_14	LATE	FALL	1	0	0	0		0	0.998	0.002	0	0	0	0	0	0
F6122_5_A_15	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.016	0.984	0	0	0	0	0	0
F6122_5_A_16	LATE	FALL	0.99	0.01	0	0		0	0.369	0.045	0.25	0.324	0	0	0.013	0
F6122_5_A_17	LATE	FALL	1	0	0	0		0	0.999	0	0.001	0	0	0	0	0
F6122_5_A_18																
F6122_5_A_19	LATE	FALL	1	0	0	0		0.005	0.963	0.032	0	0	0	0	0	0
F6122_5_A_2																
